id,text,length,author
785,Study the history of F111 and F16 and you will see. The critics said the F16 was only suitable as a trainer and all money should be poured into the F15. It evolved into one of the best air superiority all weather fighters of all time.,46,InfinityAndBeyond
786,"The confidence is so high, I know companies that have never had a Christmas party, and are putting on big Christmas parties to celebrate with all their clients the anticipation of how good 2016 will be. ",37,InfinityAndBeyond
787,"Rudd and Gillard said the NBN would cost $40B which was a lie, so the libs promised something a bit cheaper to build and said $29B, so that was a lie too but built on Rudd and Gillards lie. ",40,InfinityAndBeyond
788,"You are trying to frame the centre as your personal view of what is a centre policy and what is left or right. The centre is not what you personally think is centre, the test of the pudding is the votes, where 50:50 of the votes are.",47,InfinityAndBeyond
789,"If there was no speculative gains in stocks, there would be no money ever put into stocks and the economy would collapse and we would all become hunter gatherers.  ",31,InfinityAndBeyond
790,"Like Shorten, she is clinging on to the policies of the Rudd/Gillard era under the belief there is nothing wrong with the policies, and just give us another chance with them. Despite the very same policies being flatly rejected in the 2013 election.  ",45,InfinityAndBeyond
791,"If you try really hard and think about, I know it is a challenge, but if they were not being deported, where do you think they would be now??? ",30,InfinityAndBeyond
792,"The 'otherwise consistent' does the opposite and prevents the rest of the TPP from overriding the ability 'from adopting, maintaining or enforcing any measure', even though the investment is otherwise consistent with the rest of the TPP.",37,InfinityAndBeyond
793,"Abbott was down but Shorten and Plibersek couldn't think strategically and could help themselves. They had to keep kicking Abbott while he was down, until the Libs had to replace him with Turnbull.  ",35,InfinityAndBeyond
794,"You are in the minority I am afraid. The 2016 election is shaping up to be a landslide. Just look at the trend line, It is no honeymoon, it is increasing week by week.",34,InfinityAndBeyond
795,"Disagree. Just look at Joko. Turnbull has been able to fully communicate with Joko and explain Australia's position and Australia's strategy for the future, like has never been done before.  ",32,InfinityAndBeyond
796,"Then taking your argument, it is only necessary for there to be tax reductions for people who are so poor they cant afford to feed themselves or their children. I can make that compromise.",34,InfinityAndBeyond
797,If you have solar you have subsidised electricity. People who are too poor to afford solar panels or live in rented property and don't have solar are subsidising your bills by them having higher bills. ,36,InfinityAndBeyond
798,"From a macro economics viewpoint, the money for carbon reduction comes out of the economy, and the money cant be spent on other things. Now the money is only half as much.",32,InfinityAndBeyond
799,"Taking your car analogy, it is like someone who never bothered to get a drivers licence, and then in a drugged state, takes a car out and does donuts on the local lawn bowls rink.",35,InfinityAndBeyond
800,Boxing has padded gloves to limit the force of the blow. Boxing does not allow kicking. Boxing does not allow them to be hit when on the ground. Boxing does not allow hits below the waist. ,37,InfinityAndBeyond
801,Law abiding citizens are not harmed by nutters locked in prison. It is only when they are prematurely let out before they are properly reformed that is the problem. ,30,InfinityAndBeyond
802,"Of course it is poaching. The poor developing nation has been able to scrape up the money to educate one of its own in the very limited number of places it has to train doctors, nurses and engineers, skills that are essential for the well being and development of the country, and Australia lures them away with higher pay and PR. ",62,InfinityAndBeyond
