id,text,length,author
2141,"The countries that take more refugees than Australia, such as Turkey, put the refugees in a camp to fend for themselves and hopefully get UN aid, and they are only there on a temporary basis, they are not given permanent residency and citizenship ",44,InfinityAndBeyond
2142,"Australia takes them in, gives them permanent residency leading to citizenship, a house, education, and welfare. Of course Australia has to take less when what we are providing has all the trimmings. Plus asylum in Australia leads to family reunion, so the real number is many times higher, just not under the name of refugee. Whereas into Turkey they have to all go at once as there is no family reunion. ",72,InfinityAndBeyond
2143,"Another election budget with a few more handouts to middle Australia, and a few TV ads with poignant reminders about the shambolic years of Gillard and KRudd, and Abbott should get across the line for a second term. ",39,InfinityAndBeyond
2144,"The Canning bi election will be the test, and already the ALP are saying they are not really trying in Canning, which is code for their internal polling showing a clear loss.",32,InfinityAndBeyond
2145,"They would have you believe that no one in Syria is doing anything wrong, it is all the fault of those nasty Western countries. Syria just wants to go on living happily without any conflict with themselves or neighbours, like they have for thousands of years, until the Westerners came along.",51,InfinityAndBeyond
2146,"So your definition of stable is the same group in power for a long period of time, not matter how many people they are murdering to stay in power. ",30,InfinityAndBeyond
2147,"Hmm So that is why you think Saddam was good, and you overlook things like the 5,000 Kurds he gassed in one session. All in the name of good stability. But not so stable for those Kurds eh?",38,InfinityAndBeyond
2148,"We cant have an obligation to take people from these countries, and then no ability to try and stop the need for the people leaving and coming to our country. This appears to be what you are arguing. ",39,InfinityAndBeyond
2149,I have been saying on the Guardian for a long time that the situation in Syria is dire and will turn into a humanitarian crisis unless Australia and other countries take action in Syria. ,35,InfinityAndBeyond
2150,"Except they know they don't have a case and will lose, and once they lose they have to accept the RC findings. So they are taking the smearing tactic instead. ",31,InfinityAndBeyond
2151,"Some people on here are arguing that Haydon must go because the unions and the ALP think he has an appearance of bias. Everyone losing a hearing thinks the commissioner or judge is biased, ask Tony Mokbel. ",38,InfinityAndBeyond
2152,So how many people are required to think a commissioner has an appearance of bias before he has to stand down? Is it only 1 person or the 51% of the population? ,33,InfinityAndBeyond
2153,"So they say it is about refugees, until someone is getting sent back for not being a refugee and they scream, or in this case they are screaming for Australia taking the most persecuted.  ",36,InfinityAndBeyond
2154,"If people argue religion should not come into it, that all Syrians should have an equal opportunity to come here, then their argument is not about persecution and refugees, they are arguing for open borders with everyone having a right to come here.",43,InfinityAndBeyond
2155,"With the projected 2C rise in temperature, the amount of CO2 and methane released from ice melting and then divided by the tiny tiny population would result in extremely high emissions per capita. ",34,InfinityAndBeyond
2156,"Instead it is very easy to let the population increase uncontrollably and then use that as a licence to produce more CO2, claim the BS metric of per capita, and go about business as usual.",35,InfinityAndBeyond
2157,"The way it would work, is that we would pay them each year not to cut down trees in a selected area, and get a credit for the carbon in the trees. ",33,InfinityAndBeyond
2158,"Of course once we stoped paying the trees would be cut down. And just because we pay them to not cut down some trees, it didn't stop them cutting down other trees instead. ",34,InfinityAndBeyond
2159,"Poverty may be a driving force, but the presence of poverty does not make them refugees. Refugees are persecuted and they are at risk of being murdered. Do you understand the difference?",32,InfinityAndBeyond
2160,Funny you should mention little Kurdi. You do realise he had been living in Istanbul for 3 years and needed a $14k dental operation and so was travelling to Germany so he could get the treatment for free? ,39,InfinityAndBeyond
2161,So what is SA going to do for electricity when there is no wind at night? I will give you another hint. Import it from Victoria and then buy carbon credit.,31,InfinityAndBeyond
2162,"Yes carbon offset, because it still needs electricity from Victoria, and it is not going to close down gas fired power stations that have been built in the last 10 years, so it needs carbon offset to be carbon neutral.",40,InfinityAndBeyond
