id,text,length,author
886,"Bit early for that stiff single malt, but by Friday night i'd expect Brough will need one. Clearly he won't resign so Turnbull will need to tap him on the shoulder.",31,TheJediMaster
887,Seems whatever the headlines unless there's a single or scaled binding target there won't be anything to enforce. Could take 10 years for that. Why don't they aim for something like 30% ?,33,TheJediMaster
888,"Not sure i agree with him on troops-on-the-ground but the debate that he stirs up every time he gets anywhere near a microphone is hilarious, with claims of white anting, undermining and so on. The bloke is entitled to his opinion, if people don't like it they should ignore it.",50,TheJediMaster
889,The budget debate in Australia seems to go around in circles. Everyone knows we need to get back to surplus but nobody wants to accept less spending or more tax.  ,30,TheJediMaster
890,"Every government proposal seems to attract cries of""inequity"" the moment it's announced. But the budget is badly broken and unless we want to pass a massive debt over to our children, we better start paying our way.",37,TheJediMaster
891,"You're quite right about the economics. The more superannuation that retired people have, the less they will rely on the taxpayer. And that works at all income scales. A bit more incentive at the bottom end should be looked at too. ",41,TheJediMaster
892,"The Oz is definitely rightish leaning, in the same way the Guardian embraces left leaning issues like SSM, asylum seekers, climate change and bashing conservatives. Is there a problem with that ? ",32,TheJediMaster
893,So it sounds like there's a few countries who are prepared to make life harder for themselves for negligible benefit. And then there's the rest of the world - the majority - who aren't. ,34,TheJediMaster
894,"Either way, Kyoto, Copenhagen and Paris are more about intent than anything. So far Australia has said that we would comply and it looks like we will. And we're on the ground in Paris as part of the discussions. ",39,TheJediMaster
895,"One middle-aged woman draped in an Australian flag caught in the crowd was surrounded by 20 to 30 Antifa members who shouted at her to take that fascist flag off now""."" ",31,TheJediMaster
896,"The coalition for ambition sounds more like a coalition of division. Although does it now mean that Australia is in the good books in Paris, and the Chinese, Indians and House of Saud are the bad guys ?",38,TheJediMaster
897,The whole issue of the models and how their predictions have stacked up needs to be reviewed. Start with climate sensitivity predictions. Then come back with a new 2 degree forecast.,31,TheJediMaster
898,Good to see business taking a common sense approach to energy financing. From the carry on around this issue you'd reckon renewables are the only energy show in town. In reality they're only about 6%.,35,TheJediMaster
899,Is anyone else rather surprised that Bill - at 14% PPM and an approval rating of minus 38 (worst in 12 years) - is providing image lessons and character assessments ?,31,TheJediMaster
900,"We're all unusual in our own way i guess. But honestly Bill, boasting a 14% PPM rating, do you really think that you should be dishing out character assessments and image analysis to Tony Abbott, or anyone else for that matter ?",42,TheJediMaster
1201,"Some people will be happy with a day of battery power when it is cloudy in the middle of winter, and then they will use candles. Others want to never run out of power and will wants 2 weeks of power reserve, but they will pay dearly for the batteries, and they are prepared to pay. ",57,InfinityAndBeyond
1202,Once it is a grid based system there is no personal responsibility. People will use the power and complain when the batteries run out. So more and more batteries will be put in and the electricity prices will rise. ,40,InfinityAndBeyond
1203,"I don't think anyone would complain about a solar PV farm next to them, unlike wind turbines. But base load is the problem. And if you are going to have batteries, that is better managed at each consumers premises than trying to have enormous grid based batteries.",47,InfinityAndBeyond
1204,"But the politicians should be convincing the public of why they want to sign such a treaty, and spell out in detail, not motherhood statements, exactly what the benefits are to Australians. The benefits should be quantified and backup up with evidence.",42,InfinityAndBeyond
1205,I would hate it if I bought my idyllic country home and then had an industrial complex of grotesque 110 metre high rotating monstrosities stuck around my house.  ,30,InfinityAndBeyond
1206,"Also if you look at any nation that has significantly better emissions and a similar lifestyle, they all have large amounts of some form of low CO2 power like nuclear, hydro or geothermal.",33,InfinityAndBeyond
1207,"As for being drawn into whether it had ever happened, he refused. Fair enough, he probably cannot answer for others as he has only had this ministry a short time.",30,InfinityAndBeyond
1208,Company directors only have a duty to the shareholders that elected them. The company does not have any legal interests other than the shareholders interest. The correct term is corporations law,31,InfinityAndBeyond
1209,That is the silliest thing I have heard today. Corporates have no duty to be advocates for sections of the public. Other wise if the didn't they would be failing their duty? Are Hungry Jacks and Subway failing their public duty?,41,InfinityAndBeyond
1210,"How about McD gets back to making burgers, and the 4 banks get back to trying to work out how to reduce our fees, and let the voters decide the government direction and policy?.",34,InfinityAndBeyond
1211,"Umm we are Australia, not Thailand or Malaysia. If you want to have a conversation about it, I suggest you take a trip over there and discuss it with them.",30,InfinityAndBeyond
